folio,oa,siteNumber,siteName,status,phase,sku,partId,qty,usuariosXSP,usuariosFac
A03193517,363150,71344054,CEDIS TLAHUAC,Activo,Operativo,UNC.CUAD60.BS.901,34454040,38,0,37
A03193517,363150,71344054,CEDIS TLAHUAC,Activo,Operativo,UNC.CUAD60.BS.902,34454057,1,0,1
A11180169,345246,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.104,33668497,1,1,
A10180463,341142,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD.BS.201,33596149,3,0,
A10180276,340688,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD.BS.910,33589637,4,0,
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.103,33545445,20,20,20
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.901,33545449,85,0,85
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.104,33545447,65,65,65
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.202,33545453,1,0,
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.902,33545470,1,0,1
A09180781,338253,71761352,LALA PLANTA YOGHURT,Activo,Operativo,UNC.CUAD60.BS.201,33545451,3,0,2
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.103,33539515,19,13,12
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.104,33539517,81,81,81
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.901,33539519,100,0,93
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.201,33539521,3,0,2
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.902,33539540,1,0,1
A09180710,338046,70192553,LALA PLANTA MONTERREY,Activo,Operativo,UNC.CUAD60.BS.202,33539523,1,0,
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.103,33539276,26,26,26
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.104,33539278,19,19,19
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.901,33539280,45,0,45
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.201,33539282,3,0,2
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.202,33539284,1,0,
A09180706,338029,70165804,LALA PLANTA MAZATLAN,Activo,Operativo,UNC.CUAD60.BS.902,33539301,1,0,1
A09180364,336988,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Desconocido,CCA-PROFSERV-4,33524300,4,0,
A09180253,336575,71399372,LALA NUPLEN SANTA FE 2,Activo,Operativo,UNC.CUAD60.BS.104,33513074,260,410,"2,216"
A09180253,336575,71399372,LALA NUPLEN SANTA FE 2,Activo,Operativo,UNC.CUAD60.BS.901,33513076,260,0,"2,216"
A09180253,336575,71399372,LALA NUPLEN SANTA FE 2,Activo,Operativo,UNC.CUAD60.BS.902,33513078,2,0,1
A09180253,336575,71399372,LALA NUPLEN SANTA FE 2,Activo,Operativo,UNC.CUAD60.BS.201,33513080,3,0,2
A09180253,336575,71399372,LALA NUPLEN SANTA FE 2,Activo,Operativo,UNC.CUAD60.BS.202,33513082,1,0,1
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.103,33512986,10,10,10
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.202,33512992,1,0,
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.902,33512994,1,0,1
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.901,33512990,46,0,46
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.104,33512988,36,36,36
A09180247,336572,70165732,LALA CEDIS VALLEJO,Activo,Operativo,UNC.CUAD60.BS.201,33513036,3,0,2
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.103,33512913,16,16,16
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.104,33512915,44,44,44
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.901,33512917,60,0,60
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.201,33512919,3,0,2
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.902,33512923,1,0,1
A09180252,336569,70175048,LALA PLANTA ACAPULCO,Activo,Operativo,UNC.CUAD60.BS.202,33512921,1,0,
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.902,33512833,1,0,1
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.201,33512868,3,0,2
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.103,33512825,12,12,12
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.202,33512831,1,0,
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.901,33512829,75,0,"74,1"
A09180251,336567,70229154,LALA PLANTA TEJERIA,Activo,Operativo,UNC.CUAD60.BS.104,33512827,63,63,"62,1"
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.103,33512756,12,12,12
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.901,33512760,35,0,35
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.104,33512758,23,23,23
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.201,33512762,3,0,3
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.202,33512764,1,0,
A09180242,336564,70136006,MEXILAC PLANTA VERACRUZ,Activo,Operativo,UNC.CUAD60.BS.902,33512766,1,0,1
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.202,33512697,1,0,
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.104,33512691,25,25,25
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.901,33512693,45,0,44
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.201,33512695,3,0,2
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.103,33512689,20,19,19
A09180250,336561,70227092,LALA PLANTA TECATE,Activo,Operativo,UNC.CUAD60.BS.902,33512699,1,0,1
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.202,33512601,1,0,
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.902,33512603,1,0,1
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.201,33512599,3,0,2
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.901,33512597,105,0,105
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.104,33512595,93,93,93
A09180249,336559,70196751,LALA PLANTA GUADALAJARA,Activo,Operativo,UNC.CUAD60.BS.103,33512645,12,12,12
A09180248,336556,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD60.BS.104,33512483,130,125,130
A09180248,336556,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD60.BS.901,33512485,130,0,130
A09180248,336556,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD60.BS.201,33512487,3,0,2
A09180248,336556,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD60.BS.202,33512489,1,0,
A09180248,336556,70135998,LALA GOMEZ PALACIO LA HUERTA,Activo,Operativo,UNC.CUAD60.BS.902,33512495,2,0,1
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.103,33512346,17,17,17
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.104,33512348,120,120,120
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.901,33512350,137,0,137
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.201,33512352,3,0,2
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.902,33512356,1,0,1
A09180246,336552,70196843,LALA PLANTA CEYLAN,Activo,Operativo,UNC.CUAD60.BS.202,33512354,1,0,
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.103,33512213,56,56,56
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.104,33512215,74,74,74
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.901,33512217,130,0,130
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.201,33512219,3,0,2
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.902,33512223,1,0,1
A09180245,336550,70136000,MEXILAC PLANTA AGUASCALIENTES,Activo,Operativo,UNC.CUAD60.BS.202,33512221,1,0,
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.103,33496950,96,92,91
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.104,33496952,184,183,184
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.901,33496954,280,0,275
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.201,33496956,3,0,1
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.202,33496958,1,0,
A09180068,336218,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Activo,Operativo,UNC.CUAD60.BS.902,33496960,2,0,1
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.104,33497753,19,19,
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.902,33497761,1,0,
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.103,33497751,26,26,
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.202,33497759,1,0,
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.201,33497757,3,0,
A08181278,335840,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.901,33497755,45,0,
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.103,33497523,71,45,67
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.902,33497533,1,0,1
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.104,33497525,99,80,99
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.201,33497529,3,0,2
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.901,33497527,170,0,166
A08181280,335832,70220250,LALA PLANTA IRAPUATO,Activo,Operativo,UNC.CUAD60.BS.202,33497531,1,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.103,33496796,20,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.202,33496804,1,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.901,33496800,85,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.902,33496806,1,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.201,33496802,3,0,
A08181272,335813,71340832,LALA COMPLEJO INDUSTRIAL LAGUNA,Cancelado,Desconocido,UNC.CUAD60.BS.104,33496798,65,0,
A08180132,331705,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD60.BS.104,33372731,170,170,163
A08180132,331705,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD60.BS.901,33372733,170,0,163
A08180132,331705,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD60.BS.201,33372735,3,0,2
A08180132,331705,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD60.BS.202,33372737,1,0,
A08180132,331705,70036183,LALA GOMEZ PALACIO CORPORATIVO,Activo,Operativo,UNC.CUAD60.BS.902,33372765,3,0,2
A08181167,331677,71746925,LACSA TORREON,Activo,Operativo,UNC.CUAD60.BS.104,33371408,155,155,142
A08181167,331677,71746925,LACSA TORREON,Activo,Operativo,UNC.CUAD60.BS.901,33371410,155,0,142
A08181167,331677,71746925,LACSA TORREON,Activo,Operativo,UNC.CUAD60.BS.202,33371414,1,0,
A08181167,331677,71746925,LACSA TORREON,Activo,Operativo,UNC.CUAD60.BS.201,33371412,3,0,2
A08181167,331677,71746925,LACSA TORREON,Activo,Operativo,UNC.CUAD60.BS.902,33371428,1,0,1
A07180828,329383,70036183,LALA GOMEZ PALACIO CORPORATIVO,Cancelado,Desconocido,UNC.CUAD60.BS.104,33326304,155,0,
A07180828,329383,70036183,LALA GOMEZ PALACIO CORPORATIVO,Cancelado,Desconocido,UNC.CUAD60.BS.901,33326306,155,0,
A07180828,329383,70036183,LALA GOMEZ PALACIO CORPORATIVO,Cancelado,Desconocido,UNC.CUAD60.BS.201,33326308,3,0,
A07180828,329383,70036183,LALA GOMEZ PALACIO CORPORATIVO,Cancelado,Desconocido,UNC.CUAD60.BS.202,33326310,1,0,
A07180828,329383,70036183,LALA GOMEZ PALACIO CORPORATIVO,Cancelado,Desconocido,UNC.CUAD60.BS.902,33326324,1,0,
A05181299,319451,71690106,MACRO CEDIS AGUASCALIENTES,Activo,Planeación,UNC.CUAD60.BS.104,33074881,18,0,
A05181299,319451,71690106,MACRO CEDIS AGUASCALIENTES,Activo,Planeación,UNC.CUAD60.BS.201,33074883,3,0,
A05181299,319451,71690106,MACRO CEDIS AGUASCALIENTES,Activo,Planeación,UNC.CUAD60.BS.202,33074885,1,0,
A05181299,319451,71690106,MACRO CEDIS AGUASCALIENTES,Activo,Planeación,UNC.CUAD60.BS.902,33074892,1,0,
A05181299,319451,71690106,MACRO CEDIS AGUASCALIENTES,Activo,Planeación,UNC.CUAD60.BS.901,33074887,18,0,
A05181306,319435,71712173,CEDIS METRO II,Activo,Operativo,UNC.CUAD60.BS.201,33074631,3,0,2
A05181306,319435,71712173,CEDIS METRO II,Activo,Operativo,UNC.CUAD60.BS.901,33074635,28,0,25
A05181306,319435,71712173,CEDIS METRO II,Activo,Operativo,UNC.CUAD60.BS.104,33074629,28,25,25
A05181306,319435,71712173,CEDIS METRO II,Activo,Operativo,UNC.CUAD60.BS.202,33074633,1,0,
A05181306,319435,71712173,CEDIS METRO II,Activo,Operativo,UNC.CUAD60.BS.902,33074645,1,0,1
A02181381,305719,71399372,LALA NUPLEN SANTA FE 2,Cancelado,Desconocido,UNC.CUAD60.BS.902,32699614,2,0,
A02181381,305719,71399372,LALA NUPLEN SANTA FE 2,Cancelado,Desconocido,UNC.CUAD60.BS.901,32699593,165,0,
A02181381,305719,71399372,LALA NUPLEN SANTA FE 2,Cancelado,Desconocido,UNC.CUAD60.BS.202,32699591,1,0,
A02181381,305719,71399372,LALA NUPLEN SANTA FE 2,Cancelado,Desconocido,UNC.CUAD60.BS.201,32699589,3,0,
A02181381,305719,71399372,LALA NUPLEN SANTA FE 2,Cancelado,Desconocido,UNC.CUAD60.BS.104,32699587,165,0,
A12171934,298959,71641667,LALA CENTRUM PARK,Activo,Operativo,UNC.CUAD60.BS.104,32473369,190,98,99
A12171934,298959,71641667,LALA CENTRUM PARK,Activo,Operativo,UNC.CUAD60.BS.902,32473380,1,0,1
A12171934,298959,71641667,LALA CENTRUM PARK,Activo,Operativo,UNC.CUAD60.BS.202,32473373,1,0,
A12171934,298959,71641667,LALA CENTRUM PARK,Activo,Operativo,UNC.CUAD60.BS.901,32473375,190,0,99
A12171934,298959,71641667,LALA CENTRUM PARK,Activo,Operativo,UNC.CUAD60.BS.201,32473371,3,0,1
A11171654,296827,70196843,LALA PLANTA CEYLAN,Cancelado,Desconocido,UNC.CUAD60.BS.201,32407327,3,0,
A11171654,296827,70196843,LALA PLANTA CEYLAN,Cancelado,Desconocido,UNC.CUAD60.BS.901,32407329,79,0,
A11171654,296827,70196843,LALA PLANTA CEYLAN,Cancelado,Desconocido,UNC.CUAD60.BS.902,32407323,1,0,
A11171654,296827,70196843,LALA PLANTA CEYLAN,Cancelado,Desconocido,UNC.CUAD60.BS.104,32407321,79,0,
A11171654,296827,70196843,LALA PLANTA CEYLAN,Cancelado,Desconocido,UNC.CUAD60.BS.202,32407325,1,0,
A04182328,296811,70136000,MEXILAC PLANTA AGUASCALIENTES,Cancelado,Desconocido,UNC.CUAD60.BS.902,32406911,1,0,
A04182328,296811,70136000,MEXILAC PLANTA AGUASCALIENTES,Cancelado,Desconocido,UNC.CUAD60.BS.201,32406905,3,0,
A04182328,296811,70136000,MEXILAC PLANTA AGUASCALIENTES,Cancelado,Desconocido,UNC.CUAD60.BS.901,32406909,117,0,
A04182328,296811,70136000,MEXILAC PLANTA AGUASCALIENTES,Cancelado,Desconocido,UNC.CUAD60.BS.104,32406903,117,3,
A04182328,296811,70136000,MEXILAC PLANTA AGUASCALIENTES,Cancelado,Desconocido,UNC.CUAD60.BS.202,32406907,1,0,
A04182329,296799,70196751,LALA PLANTA GUADALAJARA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32406669,1,0,
A04182329,296799,70196751,LALA PLANTA GUADALAJARA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32406667,3,0,
A04182329,296799,70196751,LALA PLANTA GUADALAJARA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32406671,131,0,
A04182329,296799,70196751,LALA PLANTA GUADALAJARA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32406665,131,9,
A04182329,296799,70196751,LALA PLANTA GUADALAJARA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32406673,1,0,
A11171647,296789,70227092,LALA PLANTA TECATE,Cancelado,Desconocido,UNC.CUAD60.BS.104,32405873,51,0,
A11171647,296789,70227092,LALA PLANTA TECATE,Cancelado,Desconocido,UNC.CUAD60.BS.201,32405875,3,0,
A11171647,296789,70227092,LALA PLANTA TECATE,Cancelado,Desconocido,UNC.CUAD60.BS.202,32405877,1,0,
A11171647,296789,70227092,LALA PLANTA TECATE,Cancelado,Desconocido,UNC.CUAD60.BS.901,32405879,51,0,
A11171647,296789,70227092,LALA PLANTA TECATE,Cancelado,Desconocido,UNC.CUAD60.BS.902,32405881,1,0,
A11171648,296782,70136006,MEXILAC PLANTA VERACRUZ,Cancelado,Desconocido,UNC.CUAD60.BS.901,32405790,47,0,
A11171648,296782,70136006,MEXILAC PLANTA VERACRUZ,Cancelado,Desconocido,UNC.CUAD60.BS.902,32405792,1,0,
A11171648,296782,70136006,MEXILAC PLANTA VERACRUZ,Cancelado,Desconocido,UNC.CUAD60.BS.104,32405783,47,1,
A11171648,296782,70136006,MEXILAC PLANTA VERACRUZ,Cancelado,Desconocido,UNC.CUAD60.BS.202,32405788,1,0,
A11171648,296782,70136006,MEXILAC PLANTA VERACRUZ,Cancelado,Desconocido,UNC.CUAD60.BS.201,32405785,3,0,
A11171644,296772,70229154,LALA PLANTA TEJERIA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32405612,70,0,
A11171644,296772,70229154,LALA PLANTA TEJERIA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32405616,1,0,
A11171644,296772,70229154,LALA PLANTA TEJERIA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32405618,70,0,
A11171644,296772,70229154,LALA PLANTA TEJERIA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32405635,1,0,
A11171644,296772,70229154,LALA PLANTA TEJERIA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32405614,3,0,
A11171638,296742,70192553,LALA PLANTA MONTERREY,Cancelado,Desconocido,UNC.CUAD60.BS.104,32405316,146,0,
A11171638,296742,70192553,LALA PLANTA MONTERREY,Cancelado,Desconocido,UNC.CUAD60.BS.901,32405322,146,0,
A11171638,296742,70192553,LALA PLANTA MONTERREY,Cancelado,Desconocido,UNC.CUAD60.BS.201,32405318,3,0,
A11171638,296742,70192553,LALA PLANTA MONTERREY,Cancelado,Desconocido,UNC.CUAD60.BS.902,32405324,1,0,
A11171638,296742,70192553,LALA PLANTA MONTERREY,Cancelado,Desconocido,UNC.CUAD60.BS.202,32405320,1,0,
A11171622,296715,70165767,LALA PLANTA MERIDA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32405034,1,0,
A11171622,296715,70165767,LALA PLANTA MERIDA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32405036,38,0,
A11171622,296715,70165767,LALA PLANTA MERIDA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32405032,38,0,
A11171622,296715,70165767,LALA PLANTA MERIDA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32405030,3,0,
A11171622,296715,70165767,LALA PLANTA MERIDA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32405038,1,0,
A11171618,296708,70175048,LALA PLANTA ACAPULCO,Cancelado,Desconocido,UNC.CUAD60.BS.201,32404571,3,0,
A11171618,296708,70175048,LALA PLANTA ACAPULCO,Cancelado,Desconocido,UNC.CUAD60.BS.202,32404573,1,0,
A11171618,296708,70175048,LALA PLANTA ACAPULCO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32404575,87,0,
A11171618,296708,70175048,LALA PLANTA ACAPULCO,Cancelado,Desconocido,UNC.CUAD60.BS.104,32404577,87,2,
A11171618,296708,70175048,LALA PLANTA ACAPULCO,Cancelado,Desconocido,UNC.CUAD60.BS.902,32404586,1,0,
A10171432,293422,70165732,LALA CEDIS VALLEJO,Cancelado,Desconocido,UNC.CUAD60.BS.201,32291119,3,0,
A10171432,293422,70165732,LALA CEDIS VALLEJO,Cancelado,Desconocido,UNC.CUAD60.BS.202,32291121,1,0,
A10171432,293422,70165732,LALA CEDIS VALLEJO,Cancelado,Desconocido,UNC.CUAD60.BS.902,32291140,1,0,
A10171432,293422,70165732,LALA CEDIS VALLEJO,Cancelado,Desconocido,UNC.CUAD60.BS.104,32291117,65,0,
A10171432,293422,70165732,LALA CEDIS VALLEJO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32291123,65,0,
A10170885,291717,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236446,170,0,
A10170885,291717,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32236452,170,0,
A10170885,291717,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.202,32236450,1,0,
A10170885,291717,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.902,32236469,1,0,
A10170885,291717,70220250,LALA PLANTA IRAPUATO,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236448,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236300,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32236391,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32236411,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32236411,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32236334,150,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32236391,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236378,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.902,32236391,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236409,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236257,163,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.202,32236304,1,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236330,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32236334,150,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236407,240,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236257,163,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236257,163,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236298,200,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236259,3,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.104,32236257,163,0,
A10170884,291717,70135998,LALA GOMEZ PALACIO LA HUERTA,Cancelado,Desconocido,UNC.CUAD60.BS.201,32236300,3,0,
