"folio","oa","siteNumber","clientName","siteName","phase","status","sku","partId","qty","usuariosXSP","usuariosFac"
"A01150615",188386,71247427,"KIDZANIA DE MEXICO, S.A. DE C.V.","KIDZANIA MONTERREY","Operativo","Cancelado","UNC.CUAD.BS.102",27809937,39,39,"[47]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.101",27809717,4,1,"[1]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.205",27809727,10,0,"[]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.902",27809738,1,0,"[]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.901",27809729,58,0,"[]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.203",27809725,15,0,"[]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.102",27809719,43,35,"[38]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.103",27809721,11,11,"[13]"
"A05150038",188379,71369751,"KIDZANIA DE MEXICO, S.A. DE C.V.","CUICUILCO","Operativo","Cancelado","UNC.CUAD.BS.201",27809723,1,0,"[]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.101",27809382,2,0,"[2]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.102",27809384,36,36,"[42]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.103",27809386,9,9,"[3]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.201",27809388,1,0,"[]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.203",27809390,20,0,"[1]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.205",27809392,10,0,"[1]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.901",27809394,47,0,"[]"
"A01150614",188358,70163505,"KIDZANIA DE MEXICO, S.A. DE C.V.","CENTRO COMERCIAL SANTA FE","Operativo","Cancelado","UNC.CUAD.BS.902",27809399,1,0,"[]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.902",27803146,1,0,"[]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.101",27803114,9,9,"[3,3,1,2]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.102",27803118,104,80,"[82]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.103",27803121,26,26,"[35]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.201",27803125,1,0,"[]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.901",27803133,139,0,"[3,2]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.205",27803131,25,0,"[17]"
"A01150610",188313,71353088,"KIDZANIA DE MEXICO, S.A. DE C.V.","JUAN SALVADOR AGRAZ","Operativo","Cancelado","UNC.CUAD.BS.203",27803129,50,0,"[14]"
"A09190934",390758,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.901",36201491,55,0,"[55]"
"A09190367",389154,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.102",36155703,52,52,"[52]"
"A09190367",389154,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.103",36155705,3,3,"[3]"
"A09190367",389154,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.902",36155707,1,0,"[1]"
"A09190367",389154,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.203",36155709,55,0,"[55]"
"A09190367",389154,71345737,"CROWN ENVASES MEXICO, S.A. DE C.V.","BONDOJITO","Operativo","Activo","UNC.CUAD.BS.201",36155711,1,0,"[1]"
"A04195704",368601,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.101",34983909,1,1,"[1]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.101",31983319,49,36,"[37]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.901",31983325,52,0,"[52]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.201",31983321,1,0,"[1]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.203",31983323,50,0,"[]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.104",31983425,3,3,"[3]"
"A08171047",286179,71345738,"CROWN ENVASES MEXICO, S.A. DE C.V.","GUADALAJARA","Operativo","Activo","UNC.CUAD.BS.902",31983338,1,0,"[1]"
"A09190903",390694,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Implementación","Activo","UNC.CUAD.BS.101",36200001,250,250,"[250]"
"A09190903",390694,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Implementación","Activo","UNC.CUAD.BS.205",36200005,250,0,"[250]"
"A09190903",390694,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Implementación","Activo","UNC.CUAD.BS.201",36200003,1,0,"[1]"
"A09190425",389282,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Desconocido","Cancelado","UNC.CUAD.BS.101",36157170,250,0,"[]"
"A09190425",389282,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Desconocido","Cancelado","UNC.CUAD.BS.201",36157174,1,0,"[]"
"A09190425",389282,71828571,"COMPUTING AND PRINTING MEXICO S. DE R.L. DE C.V","PARK PLAZA SANTA FE","Desconocido","Cancelado","UNC.CUAD.BS.205.1",36157172,250,0,"[]"
"A08191749",386547,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Operativo","Activo","UNC.CUAD60.BS.102",36084295,15,15,"[15]"
"A08191749",386547,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Operativo","Activo","UNC.CUAD60.BS.201",36084299,1,0,"[1]"
"A08191749",386547,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Operativo","Activo","UNC.CUAD60.BS.901",36084301,18,0,"[18]"
"A08191749",386547,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Operativo","Activo","UNC.CUAD60.BS.104",36084297,3,3,"[3]"
"A08191749",386547,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Operativo","Activo","UNC.CUAD60.BS.902",36084311,1,0,"[1]"
"A08191747",386545,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Implementación","Activo","UNC.CUAD60.BS.102",36084213,9,9,"[]"
"A08191747",386545,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Implementación","Activo","UNC.CUAD60.BS.104",36084215,3,3,"[]"
"A08191747",386545,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Implementación","Activo","UNC.CUAD60.BS.201",36084217,1,0,"[]"
"A08191747",386545,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Implementación","Activo","UNC.CUAD60.BS.902",36084229,1,0,"[]"
"A08191747",386545,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Implementación","Activo","UNC.CUAD60.BS.901",36084219,12,0,"[]"
"A11190196",397648,71827566,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","SAN LUIS POTOSI","Planeación","Activo","UNC.CUAD60.BS.201",36686329,2,0,"[]"
"A11190198",397651,71827571,"MAN TRUCK & BUS MEXICO, S.A. DE C.V.","MONTERREY","Planeación","Activo","UNC.CUAD60.BS.201",36686345,2,0,"[]"
"A04199430",371114,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.104",35170916,16,16,"[]"
"A04190247",366475,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Desconocido","Cancelado","UNC.CUAD.BS.104",34639712,5,5,"[]"
"A04190227",366468,71707323,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","OFICINAS MONTERREY","Planeación","Activo","UNC.CUAD.BS.104",34637993,16,0,"[]"
"A03193517",363150,71344054,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","CEDIS TLAHUAC","Operativo","Activo","UNC.CUAD60.BS.104",34454034,38,37,"[37]"
"A03193517",363150,71344054,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","CEDIS TLAHUAC","Operativo","Activo","UNC.CUAD60.BS.201",34454036,3,0,"[2]"
"A03193517",363150,71344054,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","CEDIS TLAHUAC","Operativo","Activo","UNC.CUAD60.BS.202",34454038,1,0,"[]"
"A03193517",363150,71344054,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","CEDIS TLAHUAC","Operativo","Activo","UNC.CUAD60.BS.901",34454040,38,0,"[37]"
"A03193517",363150,71344054,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","CEDIS TLAHUAC","Operativo","Activo","UNC.CUAD60.BS.902",34454057,1,0,"[1]"
"A11180169",345246,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.104",33668497,1,1,"[]"
"A10180463",341142,70036183,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO CORPORATIVO","Operativo","Activo","UNC.CUAD.BS.201",33596149,3,0,"[]"
"A10180276",340688,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD.BS.910",33589637,4,0,"[]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.103",33545445,20,20,"[20]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.901",33545449,85,0,"[85]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.104",33545447,65,65,"[65]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.202",33545453,1,0,"[]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.902",33545470,1,0,"[1]"
"A09180781",338253,71761352,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA YOGHURT","Operativo","Activo","UNC.CUAD60.BS.201",33545451,3,0,"[2]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.103",33539515,19,13,"[12]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.104",33539517,81,81,"[81]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.901",33539519,100,0,"[93]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.201",33539521,3,0,"[2]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.902",33539540,1,0,"[1]"
"A09180710",338046,70192553,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MONTERREY","Operativo","Activo","UNC.CUAD60.BS.202",33539523,1,0,"[]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.103",33539276,26,26,"[26]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.104",33539278,19,19,"[19]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.901",33539280,45,0,"[45]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.201",33539282,3,0,"[2]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.202",33539284,1,0,"[]"
"A09180706",338029,70165804,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA MAZATLAN","Operativo","Activo","UNC.CUAD60.BS.902",33539301,1,0,"[1]"
"A09180364",336988,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Desconocido","Activo","CCA-PROFSERV-4",33524300,4,0,"[]"
"A09180253",336575,71399372,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA NUPLEN SANTA FE 2","Operativo","Activo","UNC.CUAD60.BS.104",33513074,260,410,"[2,216]"
"A09180253",336575,71399372,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA NUPLEN SANTA FE 2","Operativo","Activo","UNC.CUAD60.BS.901",33513076,260,0,"[2,216]"
"A09180253",336575,71399372,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA NUPLEN SANTA FE 2","Operativo","Activo","UNC.CUAD60.BS.902",33513078,2,0,"[1]"
"A09180253",336575,71399372,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA NUPLEN SANTA FE 2","Operativo","Activo","UNC.CUAD60.BS.201",33513080,3,0,"[2]"
"A09180253",336575,71399372,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA NUPLEN SANTA FE 2","Operativo","Activo","UNC.CUAD60.BS.202",33513082,1,0,"[1]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.103",33512986,10,10,"[10]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.202",33512992,1,0,"[]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.902",33512994,1,0,"[1]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.901",33512990,46,0,"[46]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.104",33512988,36,36,"[36]"
"A09180247",336572,70165732,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA CEDIS VALLEJO","Operativo","Activo","UNC.CUAD60.BS.201",33513036,3,0,"[2]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.103",33512913,16,16,"[16]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.104",33512915,44,44,"[44]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.901",33512917,60,0,"[60]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.201",33512919,3,0,"[2]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.902",33512923,1,0,"[1]"
"A09180252",336569,70175048,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA ACAPULCO","Operativo","Activo","UNC.CUAD60.BS.202",33512921,1,0,"[]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.902",33512833,1,0,"[1]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.201",33512868,3,0,"[2]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.103",33512825,12,12,"[12]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.202",33512831,1,0,"[]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.901",33512829,75,0,"[74,1]"
"A09180251",336567,70229154,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TEJERIA","Operativo","Activo","UNC.CUAD60.BS.104",33512827,63,63,"[62,1]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.103",33512756,12,12,"[12]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.901",33512760,35,0,"[35]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.104",33512758,23,23,"[23]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.201",33512762,3,0,"[3]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.202",33512764,1,0,"[]"
"A09180242",336564,70136006,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA VERACRUZ","Operativo","Activo","UNC.CUAD60.BS.902",33512766,1,0,"[1]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.202",33512697,1,0,"[]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.104",33512691,25,25,"[25]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.901",33512693,45,0,"[44]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.201",33512695,3,0,"[2]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.103",33512689,20,19,"[19]"
"A09180250",336561,70227092,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA TECATE","Operativo","Activo","UNC.CUAD60.BS.902",33512699,1,0,"[1]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.202",33512601,1,0,"[]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.902",33512603,1,0,"[1]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.201",33512599,3,0,"[2]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.901",33512597,105,0,"[105]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.104",33512595,93,93,"[93]"
"A09180249",336559,70196751,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.103",33512645,12,12,"[12]"
"A09180248",336556,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD60.BS.104",33512483,130,125,"[130]"
"A09180248",336556,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD60.BS.901",33512485,130,0,"[130]"
"A09180248",336556,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD60.BS.201",33512487,3,0,"[2]"
"A09180248",336556,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD60.BS.202",33512489,1,0,"[]"
"A09180248",336556,70135998,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA GOMEZ PALACIO LA HUERTA","Operativo","Activo","UNC.CUAD60.BS.902",33512495,2,0,"[1]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.103",33512346,17,17,"[17]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.104",33512348,120,120,"[120]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.901",33512350,137,0,"[137]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.201",33512352,3,0,"[2]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.902",33512356,1,0,"[1]"
"A09180246",336552,70196843,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","LALA PLANTA CEYLAN","Operativo","Activo","UNC.CUAD60.BS.202",33512354,1,0,"[]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.103",33512213,56,56,"[56]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.104",33512215,74,74,"[74]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.901",33512217,130,0,"[130]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.201",33512219,3,0,"[2]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.902",33512223,1,0,"[1]"
"A09180245",336550,70136000,"LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.","MEXILAC PLANTA AGUASCALIENTES","Operativo","Activo","UNC.CUAD60.BS.202",33512221,1,0,"[]"
