"usuarios","empresa","subscriptionId","tipo","servicePacks"
,"AMX_Ent_2364892","AMX_3242658","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2366306","AMX_3258153","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2366330","AMX_3246819","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2376633","AMX_3296360","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2386849","AMX_3305053","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2390961","AMX_3316058","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2391656","AMX_3317883","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2392497","AMX_3340450","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2397046","AMX_3339354","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2401324","AMX_3342264","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2403100","AMX_3346123","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2414228","AMX_3372296","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2397843","AMX_3379546","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2416871","AMX_3378145","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2421420","AMX_3388340","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2422155","AMX_3389811","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2402964","AMX_3398383","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1735963","AMX_3431993","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2227229","AMX_3429252","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2397843","AMX_3379546","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2435921","AMX_3418182","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2437077","AMX_3442524","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2450555","AMX_3450798","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2429381","AMX_3460569","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2457919","AMX_3469465","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2454730","AMX_3475726","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2457919","AMX_3480113","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2032483","AMX_3486731","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1305815","AMX_3506937","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2475881","AMX_3513690","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_3514324","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2481326","AMX_3525218","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2478820","AMX_3530830","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3536880","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537446","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537452","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537462","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537471","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537482","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3537483","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3538020","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3538050","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3538087","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3615274","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3615276","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417891","AMX_1672160","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434516","AMX_1756062","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1453754","AMX_2263413","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1756531","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1758571","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1758657","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1800869","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1800905","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1469542","AMX_1835779","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1497624","AMX_1786812","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1543817","AMX_3009633","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1587469","AMX_1893775","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1640761","AMX_2138384","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1682242","AMX_2031315","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1764741","AMX_2185289","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1772869","AMX_3116102","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1932130","AMX_2361091","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1958743","AMX_2403525","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2020593","AMX_2542187","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2745708","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2748275","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2886045","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2908843","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2946157","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2055947","AMX_2585398","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2134867","AMX_2780816","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2186401","AMX_2830508","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2190210","AMX_2833584","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2190210","AMX_2862825","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2223459","AMX_2903709","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2334307","AMX_3168549","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364027","AMX_3240427","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364080","AMX_3240557","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364560","AMX_3241645","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2393953","AMX_3338042","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2393960","AMX_3338044","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2420414","AMX_3386148","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1726530","AMX_3428368","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2398362","AMX_3434592","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2474935","AMX_3511828","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2481326","AMX_3525218","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2330212","AMX_3181899","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2330212","AMX_3181899","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2330212","AMX_3181899","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2494383","AMX_3621159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1772020","AMX_2144394","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""4PERSONALMOBILITY"",""Messaging""]"
,"AMX_Ent_1431023","AMX_1695173","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1431023","AMX_1695173","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1431023","AMX_1695173","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1431023","AMX_1695173","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1431023","AMX_1695173","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1431023","AMX_1695173","MOH",
,"AMX_Ent_1431023","AMX_1695173","VMR",
,"AMX_Ent_1431023","AMX_1695173","HuntGroup",
,"AMX_Ent_1940915","AMX_2382104","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
